transaction_id,transaction_date,transaction_datetime,customer_id,customer_segment,product_id,product_category,region,sales_channel,quantity,unit_price,discount_percent,total_amount
TXN_00422094,2023-09-15,2023-09-15 06:28:00,CUST_005722,Budget,PROD_0344,Sports & Outdoors,North,Phone Orders,1,834.11,0.0,834.11
TXN_00241073,2022-12-10,2022-12-10 09:20:00,CUST_007314,Standard,PROD_0404,Books & Media,West,Mobile App,1,27.61,0.0,27.61
TXN_00579104,2024-04-09,2024-04-09 18:12:00,CUST_023102,Premium,PROD_0027,Electronics,South,Mobile App,1,1373.77,0.0,1373.77
TXN_00033122,2022-03-15,2022-03-15 20:58:00,CUST_049846,Budget,PROD_0287,Home & Garden,South,Phone Orders,1,223.67,0.0,223.67
TXN_00190215,2022-10-27,2022-10-27 14:28:00,CUST_004854,Standard,PROD_0073,Electronics,Central,Mobile App,1,1892.19,0.0,1892.19
TXN_00615252,2024-05-30,2024-05-30 07:38:00,CUST_035115,Standard,PROD_0213,Home & Garden,North,Phone Orders,1,112.27,0.0,112.27
TXN_00631534,2024-06-25,2024-06-25 12:48:00,CUST_044180,Standard,PROD_0156,Clothing,West,Retail Store,3,248.53,0.0,745.59
TXN_00512800,2023-12-18,2023-12-18 18:44:00,CUST_026016,Standard,PROD_0245,Home & Garden,North,Retail Store,1,61.73,0.0,61.73
TXN_00237673,2022-12-08,2022-12-08 21:05:00,CUST_029280,Budget,PROD_0252,Home & Garden,South,Retail Store,2,56.8,0.0,113.6
TXN_00461907,2023-11-03,2023-11-03 18:16:00,CUST_011739,Standard,PROD_0187,Clothing,West,Retail Store,1,216.32,0.0,216.32
TXN_00772803,2024-12-13,2024-12-13 06:56:00,CUST_029180,Budget,PROD_0446,Books & Media,West,Phone Orders,1,37.69,12.1,37.69
TXN_00063452,2022-04-27,2022-04-27 15:20:00,CUST_006071,Standard,PROD_0179,Clothing,South,Online,3,23.28,0.0,69.84
TXN_00377323,2023-07-08,2023-07-08 11:41:00,CUST_036168,Standard,PROD_0311,Sports & Outdoors,Central,Phone Orders,1,306.33,19.7,306.33
TXN_00193827,2022-11-01,2022-11-01 22:53:00,CUST_032064,Budget,PROD_0203,Home & Garden,West,Retail Store,1,50.82,24.3,50.82
TXN_00481339,2023-11-20,2023-11-20 18:04:00,CUST_049987,Premium,PROD_0432,Books & Media,South,Retail Store,3,70.18,0.0,210.54
TXN_00642633,2024-07-12,2024-07-12 13:51:00,CUST_047903,Standard,PROD_0188,Clothing,South,Phone Orders,1,232.61,0.0,232.61
TXN_00673188,2024-08-29,2024-08-29 21:01:00,CUST_006283,Standard,PROD_0418,Books & Media,North,Retail Store,9,67.78,0.0,610.02
TXN_00093179,2022-06-07,2022-06-07 14:13:00,CUST_035463,Standard,PROD_0309,Sports & Outdoors,East,Phone Orders,1,557.82,0.0,557.82
TXN_00064208,2022-04-28,2022-04-28 14:21:00,CUST_009211,Standard,PROD_0235,Home & Garden,North,Retail Store,1,349.59,0.0,349.59
TXN_00033115,2022-03-15,2022-03-15 11:52:00,CUST_012434,Premium,PROD_0365,Sports & Outdoors,West,Mobile App,1,216.15,0.0,216.15
TXN_00587997,2024-04-22,2024-04-22 10:14:00,CUST_035820,Budget,PROD_0094,Electronics,North,Phone Orders,2,300.18,16.6,600.36
TXN_00150846,2022-09-05,2022-09-05 06:26:00,CUST_037671,Budget,PROD_0253,Home & Garden,West,Mobile App,1,348.4,0.0,348.4
TXN_00202315,2022-11-08,2022-11-08 07:30:00,CUST_042592,Standard,PROD_0278,Home & Garden,North,Online,2,365.42,0.0,730.84
TXN_00738787,2024-11-14,2024-11-14 19:27:00,CUST_024804,Standard,PROD_0212,Home & Garden,Central,Mobile App,1,141.44,0.0,141.44
TXN_00471563,2023-11-11,2023-11-11 21:09:00,CUST_029167,Standard,PROD_0271,Home & Garden,South,Retail Store,1,144.84,0.0,144.84
TXN_00050761,2022-04-08,2022-04-08 07:46:00,CUST_040799,Standard,PROD_0213,Home & Garden,East,Retail Store,1,112.27,0.0,112.27
TXN_00301402,2023-03-18,2023-03-18 18:23:00,CUST_044900,Standard,PROD_0317,Sports & Outdoors,South,Retail Store,1,279.21,0.0,279.21
TXN_00318541,2023-04-12,2023-04-12 21:53:00,CUST_016144,Budget,PROD_0257,Home & Garden,South,Online,1,332.23,0.0,332.23
TXN_00233548,2022-12-04,2022-12-04 13:55:00,CUST_039612,Standard,PROD_0357,Sports & Outdoors,South,Online,1,68.75,0.0,68.75
TXN_00263625,2022-12-29,2022-12-29 21:35:00,CUST_004824,Standard,PROD_0179,Clothing,South,Retail Store,1,23.28,0.0,23.28
TXN_00302100,2023-03-20,2023-03-20 07:02:00,CUST_022530,Standard,PROD_0453,Books & Media,West,Online,1,32.11,0.0,32.11
TXN_00236468,2022-12-07,2022-12-07 11:34:00,CUST_013599,Standard,PROD_0350,Sports & Outdoors,Central,Online,2,469.81,0.0,939.62
TXN_00459335,2023-11-01,2023-11-01 21:02:00,CUST_004432,Budget,PROD_0060,Electronics,North,Online,1,750.64,0.0,750.64
TXN_00355037,2023-06-02,2023-06-02 09:42:00,CUST_018612,Standard,PROD_0209,Home & Garden,North,Retail Store,1,345.75,0.0,345.75
TXN_00474670,2023-11-14,2023-11-14 16:04:00,CUST_047599,Standard,PROD_0156,Clothing,North,Online,1,248.53,0.0,248.53
TXN_00182526,2022-10-17,2022-10-17 21:38:00,CUST_038228,Standard,PROD_0287,Home & Garden,East,Phone Orders,1,185.3,17.2,185.3
TXN_00446072,2023-10-15,2023-10-15 07:23:00,CUST_045308,Standard,PROD_0451,Books & Media,South,Phone Orders,1,99.87,0.0,99.87
TXN_00177936,2022-10-11,2022-10-11 21:09:00,CUST_000816,Budget,PROD_0434,Books & Media,North,Online,1,15.61,0.0,15.61
TXN_00660321,2024-08-08,2024-08-08 08:23:00,CUST_026809,Standard,PROD_0320,Sports & Outdoors,North,Online,1,48.97,0.0,48.97
TXN_00216297,2022-11-19,2022-11-19 09:59:00,CUST_011286,Budget,PROD_0167,Clothing,S,Phone Orders,3,168.16,0.0,504.48
TXN_00247420,2022-12-16,2022-12-16 13:45:00,CUST_008981,Budget,PROD_0215,Home & Garden,East,Online,9,34.27,0.0,308.43
TXN_00228741,2022-11-30,2022-11-30 22:55:00,CUST_048335,Standard,PROD_0055,Electronics,West,Online,1,346.78,0.0,346.78
TXN_00330734,2023-04-29,2023-04-29 19:09:00,CUST_039663,Standard,PROD_0228,Home & Garden,East,Phone Orders,1,389.53,0.0,389.53
TXN_00070132,2022-05-06,2022-05-06 13:27:00,CUST_034972,Standard,PROD_0153,Clothing,West,Retail Store,1,198.12,0.0,198.12
TXN_00620170,2024-06-07,2024-06-07 08:18:00,CUST_032232,Standard,PROD_0046,Electronics,West,Phone Orders,1,1948.96,0.0,1948.96
TXN_00144010,2022-08-26,2022-08-26 16:19:00,CUST_013088,Budget,PROD_0155,Clothing,South,Online,3,67.53,8.8,202.59
TXN_00089194,2022-06-01,2022-06-01 18:46:00,CUST_018962,Standard,PROD_0108,Clothing,West,Phone Orders,1,289.26,0.0,289.26
TXN_00210662,2022-11-15,2022-11-15 15:26:00,CUST_049886,Standard,PROD_0006,Electronics,South,Mobile App,1,712.1,0.0,712.1
TXN_00399154,2023-08-11,2023-08-11 18:11:00,CUST_046634,Standard,PROD_0037,Electronics,South,Online,1,2076.14,0.0,2076.14
TXN_00340420,2023-05-13,2023-05-13 12:53:00,CUST_033768,Premium,PROD_0284,Home & Garden,West,Retail Store,1,139.86,0.0,139.86
TXN_00735131,2024-11-11,2024-11-11 18:08:00,CUST_004809,Standard,PROD_0419,Books & Media,East,Retail Store,1,27.67,16.4,27.67
TXN_00622425,2024-06-11,2024-06-11 16:27:00,CUST_018223,Budget,PROD_0353,Sports & Outdoors,West,Phone Orders,1,316.47,0.0,316.47
TXN_00162121,2022-09-20,2022-09-20 20:41:00,CUST_046779,Premium,PROD_0442,Books & Media,North,Mobile App,2,63.59,16.0,127.19
TXN_00217461,2022-11-20,2022-11-20 18:14:00,CUST_012019,Standard,PROD_0131,Clothing,South,Phone Orders,1,265.27,0.0,265.27
TXN_00644061,2024-07-14,2024-07-14 17:21:00,CUST_022796,Premium,PROD_0328,Sports & Outdoors,Central,Mobile App,1,255.2,23.5,255.2
TXN_00137620,2022-08-16,2022-08-16 10:40:00,CUST_007017,Standard,PROD_0277,Home & Garden,South,Retail Store,1,272.72,0.0,272.72
TXN_00472953,2023-11-13,2023-11-13 14:09:00,CUST_006563,Standard,PROD_0259,Home & Garden,East,Mobile App,3,329.15,0.0,987.45
TXN_00737742,2024-11-13,2024-11-13 22:48:00,CUST_025723,Budget,PROD_0352,Sports & Outdoors,East,Mobile App,1,456.1,0.0,456.1
TXN_00674902,2024-09-01,2024-09-01 16:32:00,,Premium,PROD_0363,Sports & Outdoors,East,Retail Store,1,637.83,0.0,637.83
TXN_00145246,2022-08-28,2022-08-28 12:45:00,CUST_041468,Standard,PROD_0100,Electronics,South,Phone Orders,1,528.03,0.0,528.03
TXN_00256486,2022-12-23,2022-12-23 21:58:00,CUST_041486,Standard,PROD_0435,Books & Media,South,Mobile App,3,19.64,14.7,58.92
TXN_00656927,2024-08-04,2024-08-04 08:44:00,CUST_017278,Standard,PROD_0386,Sports & Outdoors,West,Mobile App,2,343.08,7.7,686.15
TXN_00672400,2024-08-28,2024-08-28 22:41:00,CUST_045018,Standard,PROD_0250,Home & Garden,North,Retail Store,2,354.6,0.0,709.2
TXN_00539272,2024-01-28,2024-01-28 09:59:00,,Standard,PROD_0160,Clothing,North,Online,1,338.84,0.0,338.84
TXN_00056845,2022-04-16,2022-04-16 06:40:00,CUST_007470,Standard,PROD_0365,Sports & Outdoors,Central,Mobile App,3,216.15,0.0,648.45
TXN_00585645,2024-04-18,2024-04-18 07:32:00,CUST_029692,Budget,PROD_0172,Clothing,East,Retail Store,1,186.96,0.0,186.96
TXN_00535090,2024-01-17,2024-01-17 09:04:00,CUST_002385,Standard,PROD_0058,Electronics,West,Online,1,69.38,0.0,69.38
TXN_00394686,2023-08-05,2023-08-05 06:01:00,CUST_033453,Standard,PROD_0192,Clothing,East,Retail Store,1,172.32,0.0,172.32
TXN_00459949,2023-11-01,2023-11-01 18:03:00,CUST_004727,Budget,PROD_0261,Home & Garden,North,Retail Store,1,189.94,0.0,189.94
TXN_00142330,2022-08-24,2022-08-24 20:45:00,CUST_002760,Budget,PROD_0064,Electronics,North,Mobile App,2,277.37,0.0,554.74
TXN_00445988,2023-10-15,2023-10-15 06:57:00,CUST_045187,Standard,PROD_0193,Clothing,North,Mobile App,1,21.08,0.0,21.08
TXN_00653447,2024-07-29,2024-07-29 10:34:00,CUST_027290,Standard,PROD_0311,Sports & Outdoors,South,Retail Store,1,381.52,0.0,381.52
TXN_00600571,2024-05-09,2024-05-09 06:52:00,CUST_028253,Premium,PROD_0286,Home & Garden,Central,Online,3,408.37,0.0,1225.11
TXN_00117048,2022-07-14,2022-07-14 21:10:00,CUST_036644,Standard,PROD_0345,Sports & Outdoors,Central,Phone Orders,2,376.63,0.0,753.26
TXN_00604507,2024-05-15,2024-05-15 12:03:00,CUST_008712,Standard,PROD_0255,Home & Garden,East,Online,1,362.8,0.0,362.8
TXN_00429969,2023-09-26,2023-09-26 09:05:00,CUST_003619,Standard,PROD_0113,Clothing,North,Online,1,119.31,0.0,119.31
TXN_00358589,2023-06-09,2023-06-09 06:28:00,CUST_028629,Standard,PROD_0352,Sports & Outdoors,South,Phone Orders,1,456.1,0.0,456.1
TXN_00175160,2022-10-07,2022-10-07 21:59:00,CUST_048545,Premium,PROD_0424,Books & Media,Central,Phone Orders,1,16.5,0.0,16.5
TXN_00473106,2023-11-13,2023-11-13 16:31:00,CUST_036791,Standard,PROD_0252,Home & Garden,West,Online,3,43.82,22.9,131.45
TXN_00468866,2023-11-09,2023-11-09 10:17:00,CUST_018221,Budget,PROD_0479,Books & Media,South,Online,1,30.71,0.0,30.71
TXN_00534371,2024-01-15,2024-01-15 06:38:00,CUST_020848,Standard,PROD_0099,Electronics,North,Mobile App,1,1613.32,0.0,1613.32
TXN_00748081,2024-11-21,2024-11-21 08:23:00,CUST_017740,Budget,PROD_0029,Electronics,North,Retail Store,3,1490.76,0.0,4472.28
TXN_00044249,2022-03-30,2022-03-30 14:18:00,CUST_000138,Standard,PROD_0132,Clothing,South,Online,1,109.38,0.0,109.38
TXN_00389977,2023-07-29,2023-07-29 21:56:00,CUST_024822,Standard,PROD_0145,Clothing,Central,Mobile App,2,140.81,0.0,281.62
TXN_00167092,2022-09-27,2022-09-27 17:11:00,CUST_027482,Standard,PROD_0146,Clothing,North,Phone Orders,1,152.13,17.6,152.13
TXN_00285603,2023-02-22,2023-02-22 10:51:00,CUST_044045,Standard,PROD_0138,Clothing,East,Mobile App,1,72.16,0.0,72.16
TXN_00349013,2023-05-25,2023-05-25 22:54:00,CUST_035358,Standard,PROD_0091,Electronics,East,Phone Orders,1,1021.22,21.0,1021.22
TXN_00379028,2023-07-12,2023-07-12 15:47:00,CUST_048136,Budget,PROD_0429,Books & Media,Central,Phone Orders,1,90.6,6.6,90.6
TXN_00091537,2022-06-03,2022-06-03 18:59:00,CUST_007954,Premium,PROD_0147,Clothing,East,Retail Store,1,84.63,5.8,84.63
TXN_00525316,2023-12-28,2023-12-28 22:07:00,CUST_041294,Standard,PROD_0304,Sports & Outdoors,South,Retail Store,1,63.14,23.4,63.14
TXN_00474386,2023-11-14,2023-11-14 15:09:00,CUST_013566,Standard,PROD_0034,Electronics,East,Mobile App,3,105.21,19.3,315.63
TXN_00137169,2022-08-16,2022-08-16 11:37:00,CUST_049274,Standard,PROD_0339,Sports & Outdoors,South,Phone Orders,1,627.47,0.0,627.47
TXN_00014916,2022-02-08,2022-02-08 12:26:00,CUST_006032,Standard,PROD_0406,Books & Media,North,Online,1,19.94,0.0,19.94
TXN_00007396,2022-01-20,2022-01-20 21:05:00,CUST_048251,Premium,PROD_0075,Electronics,East,Mobile App,1,851.38,0.0,851.38
TXN_00064620,2022-04-28,2022-04-28 15:47:00,CUST_030679,Standard,PROD_0273,Home & Garden,North,Retail Store,3,60.7,18.7,182.09
TXN_00430263,2023-09-26,2023-09-26 15:41:00,CUST_040279,Standard,PROD_0215,Home & Garden,East,Phone Orders,2,29.96,12.6,59.92
TXN_00235694,2022-12-06,2022-12-06 21:06:00,CUST_008095,Standard,PROD_0341,Sports & Outdoors,Central,Mobile App,1,663.83,0.0,663.83
TXN_00282278,2023-02-13,2023-02-13 19:52:00,CUST_047956,Budget,PROD_0147,Clothing,Central,Mobile App,1,89.83,0.0,89.83
TXN_00030382,2022-03-10,2022-03-10 12:42:00,CUST_009179,Premium,PROD_0237,Home & Garden,West,Mobile App,1,284.92,14.5,284.92
TXN_00724974,2024-11-02,2024-11-02 22:37:00,CUST_027867,Standard,PROD_0299,Home & Garden,South,Mobile App,1,52.27,22.1,52.27
TXN_00289870,2023-03-02,2023-03-02 08:40:00,CUST_040425,Standard,PROD_0363,Sports & Outdoors,East,Mobile App,3,541.21,15.1,1623.63
TXN_00199382,2022-11-05,2022-11-05 08:02:00,CUST_021899,Standard,PROD_0181,Clothing,West,Phone Orders,1,199.36,0.0,199.36
TXN_00343168,2023-05-17,2023-05-17 09:42:00,CUST_016449,Premium,PROD_0434,Books & Media,East,Retail Store,1,15.61,0.0,15.61
TXN_00256096,2022-12-23,2022-12-23 06:42:00,CUST_006209,Budget,PROD_0319,Sports & Outdoors,West,Retail Store,1,101.31,0.0,101.31
TXN_00427347,2023-09-22,2023-09-22 21:24:00,CUST_019396,Standard,PROD_0106,Clothing,South,Online,1,19.45,0.0,19.45
TXN_00773462,2024-12-13,2024-12-13 18:06:00,CUST_032215,Premium,PROD_0259,Home & Garden,East,Mobile App,1,329.15,0.0,329.15
TXN_00275600,2023-01-26,2023-01-26 20:17:00,CUST_036331,Standard,PROD_0242,Home & Garden,Central,Phone Orders,1,72.65,0.0,72.65
TXN_00682795,2024-09-11,2024-09-11 11:45:00,CUST_024003,Standard,PROD_0058,Electronics,East,Retail Store,1,69.38,0.0,69.38
TXN_00307226,2023-03-26,2023-03-26 11:25:00,CUST_040453,Budget,PROD_0144,Clothing,Central,Online,1,234.62,0.0,234.62
TXN_00643218,2024-07-12,2024-07-12 14:12:00,CUST_037391,Budget,PROD_0158,Clothing,Central,Retail Store,3,83.62,0.0,250.86
TXN_00372518,2023-07-01,2023-07-01 12:44:00,CUST_005717,Budget,PROD_0404,Books & Media,East,Mobile App,1,23.02,16.6,23.02
TXN_00023674,2022-03-02,2022-03-02 13:28:00,CUST_015272,Standard,PROD_0183,Clothing,North,Phone Orders,2,42.47,0.0,84.94
TXN_00187171,2022-10-22,2022-10-22 19:16:00,CUST_022723,Budget,PROD_0040,Electronics,West,Online,1,633.56,0.0,633.56
TXN_00297164,2023-03-13,2023-03-13 08:02:00,CUST_019578,Standard,PROD_0356,Sports & Outdoors,North,Phone Orders,1,589.38,0.0,589.38
TXN_00214286,2022-11-17,2022-11-17 12:51:00,CUST_033692,Premium,PROD_0485,Books & Media,North,Online,1,79.75,0.0,79.75
TXN_00731196,2024-11-08,2024-11-08 10:38:00,CUST_036154,Standard,PROD_0345,Sports & Outdoors,West,Retail Store,1,376.63,0.0,376.63
TXN_00584405,2024-04-17,2024-04-17 09:15:00,CUST_041200,Standard,PROD_0339,Sports & Outdoors,South,Retail Store,3,627.47,0.0,1882.41
TXN_00566750,2024-03-21,2024-03-21 19:32:00,CUST_023369,Standard,PROD_0143,Clothing,West,Retail Store,1,222.51,16.5,222.51
TXN_00191221,2022-10-28,2022-10-28 12:59:00,CUST_004844,Standard,PROD_0296,Home & Garden,West,Phone Orders,1,174.96,0.0,174.96
TXN_00266334,2023-01-01,2023-01-01 09:42:00,CUST_002794,Standard,PROD_0305,Sports & Outdoors,East,Phone Orders,3,545.07,0.0,1635.21
TXN_00260942,2022-12-28,2022-12-28 16:52:00,CUST_023351,Premium,PROD_0200,Clothing,South,Phone Orders,2,167.13,0.0,334.26
TXN_00445572,2023-10-14,2023-10-14 14:24:00,CUST_000941,Budget,PROD_0018,Electronics,Central,Phone Orders,1,169.81,23.8,169.81
TXN_00310211,2023-03-30,2023-03-30 10:35:00,,Budget,PROD_0328,Sports & Outdoors,Central,Online,1,333.41,0.0,333.41
TXN_00594300,2024-05-01,2024-05-01 21:11:00,CUST_042588,Standard,PROD_0010,Electronics,West,Online,1,1440.81,0.0,1440.81
TXN_00429732,2023-09-25,2023-09-25 09:25:00,CUST_007922,Standard,PROD_0467,Books & Media,East,Mobile App,1,40.82,11.1,40.82
TXN_00477758,2023-11-17,2023-11-17 12:12:00,CUST_008731,Standard,PROD_0060,Electronics,South,Retail Store,1,750.64,0.0,750.64
TXN_00172635,2022-10-04,2022-10-04 14:01:00,CUST_044953,Premium,PROD_0115,Clothing,West,Retail Store,2,163.31,5.1,326.62
TXN_00573241,2024-03-31,2024-03-31 19:59:00,CUST_027703,Standard,PROD_0500,Books & Media,South,Online,1,14.65,0.0,14.65
TXN_00457221,2023-10-29,2023-10-29 19:02:00,CUST_001121,Standard,PROD_0482,Books & Media,North,Mobile App,3,82.63,0.0,247.89
TXN_00428238,2023-09-23,2023-09-23 12:48:00,CUST_009090,Standard,PROD_0205,Home & Garden,South,Online,1,146.48,0.0,146.48
TXN_00456489,2023-10-27,2023-10-27 16:22:00,CUST_012342,Standard,PROD_0469,Books & Media,East,Mobile App,1,14.29,0.0,14.29
TXN_00064061_DUP,2022-04-27,2022-04-27 15:03:00,CUST_021653,Standard,PROD_0026,Electronics,East,Online,3,531.37,0.0,1594.11
TXN_00618328,2024-06-04,2024-06-04 08:52:00,CUST_023825,Standard,PROD_0375,Sports & Outdoors,East,Retail Store,2,132.3,0.0,264.6
TXN_00508264,2023-12-14,2023-12-14 09:17:00,CUST_021131,Standard,PROD_0115,Clothing,North,Retail Store,1,172.05,0.0,172.05
TXN_00793137,2024-12-31,2024-12-31 19:09:00,CUST_035117,Standard,PROD_0441,Books & Media,South,Mobile App,1,100.34,0.0,100.34
TXN_00628742,2024-06-20,2024-06-20 06:18:00,CUST_024544,Premium,PROD_0024,Electronics,North,Retail Store,1,824.52,0.0,824.52
TXN_00282525,2023-02-14,2023-02-14 15:59:00,CUST_000333,Standard,PROD_0482,Books & Media,Central,Mobile App,1,82.63,0.0,82.63
TXN_00013836,2022-02-04,2022-02-04 13:46:00,CUST_023369,Standard,PROD_0388,Sports & Outdoors,South,Retail Store,1,264.83,0.0,264.83
TXN_00685883,2024-09-16,2024-09-16 21:04:00,CUST_009029,Premium,PROD_0221,Home & Garden,East,Retail Store,1,420.63,0.0,420.63
TXN_00668900,2024-08-22,2024-08-22 10:35:00,CUST_036237,Standard,PROD_0421,Books & Media,Central,Retail Store,1,77.93,0.0,77.93
TXN_00393340,2023-08-03,2023-08-03 20:34:00,CUST_034403,Budget,PROD_0183,Clothing,South,Online,3,42.47,0.0,127.41
TXN_00289192,2023-03-01,2023-03-01 18:28:00,CUST_020067,Premium,PROD_0363,Sports & Outdoors,West,Retail Store,3,637.83,0.0,1913.49
TXN_00611182,2024-05-24,2024-05-24 22:43:00,CUST_025110,Standard,PROD_0386,Sports & Outdoors,North,Phone Orders,1,371.65,0.0,371.65
TXN_00630878,2024-06-23,2024-06-23 10:08:00,CUST_003498,Standard,PROD_0184,Clothing,East,Retail Store,1,106.05,0.0,106.05
TXN_00469561,2023-11-10,2023-11-10 19:33:00,CUST_045076,Standard,PROD_0486,Books & Media,West,Retail Store,3,88.94,0.0,266.82
TXN_00353082,2023-05-31,2023-05-31 21:56:00,CUST_039869,Budget,PROD_0143,Clothing,West,Retail Store,1,266.61,0.0,266.61
TXN_00019610,2022-02-20,2022-02-20 09:06:00,CUST_041476,Budget,PROD_0359,Sports & Outdoors,Central,Online,1,146.0,18.6,146.0
TXN_00067661,2022-05-03,2022-05-03 22:13:00,CUST_049691,Premium,PROD_0234,Home & Garden,North,Retail Store,2,91.6,0.0,183.2
TXN_00015510,2022-02-09,2022-02-09 14:44:00,CUST_022162,Premium,PROD_0491,Books & Media,East,Phone Orders,1,42.12,0.0,42.12
TXN_00250505,2022-12-19,2022-12-19 20:26:00,CUST_035674,Standard,PROD_0018,Electronics,East,Retail Store,3,223.0,0.0,669.0
TXN_00036033,2022-03-18,2022-03-18 14:51:00,CUST_021517,Standard,PROD_0092,Electronics,East,Phone Orders,1,687.41,0.0,687.41
TXN_00254950,2022-12-22,2022-12-22 17:32:00,CUST_003551,Standard,PROD_0447,Books & Media,South,Online,1,35.11,0.0,35.11
TXN_00084399,2022-05-25,2022-05-25 21:32:00,CUST_034798,Budget,PROD_0449,Books & Media,South,Online,1,101.52,0.0,101.52
TXN_00707188,2024-10-12,2024-10-12 08:39:00,CUST_034735,Budget,PROD_0340,Sports & Outdoors,South,Online,1,68.68,0.0,68.68
TXN_00438214,2023-10-05,2023-10-05 07:35:00,CUST_050000,Standard,PROD_0111,Clothing,North,Phone Orders,3,43.46,0.0,130.38
TXN_00378369,2023-07-11,2023-07-11 15:12:00,CUST_010731,Standard,PROD_0482,Books & Media,West,Phone Orders,1,82.63,0.0,82.63
TXN_00503447,2023-12-09,2023-12-09 07:48:00,CUST_034400,Standard,PROD_0481,Books & Media,South,Phone Orders,1,57.62,0.0,57.62
TXN_00238297,2022-12-08,2022-12-08 07:00:00,CUST_010190,Standard,PROD_0494,Books & Media,South,Mobile App,2,66.11,0.0,132.22
TXN_00616386,2024-06-01,2024-06-01 21:29:00,CUST_023741,Budget,PROD_0101,Clothing,Central,Retail Store,1,330.29,0.0,330.29
TXN_00503629,2023-12-09,2023-12-09 20:58:00,CUST_037514,Budget,PROD_0464,Books & Media,Central,Mobile App,1,57.09,0.0,57.09
TXN_00006675,2022-01-18,2022-01-18 13:37:00,CUST_014161,Premium,PROD_0227,Home & Garden,North,Mobile App,1,52.0,0.0,52.0
TXN_00159532,2022-09-16,2022-09-16 11:20:00,CUST_008657,Standard,PROD_0035,Electronics,North,Phone Orders,1,903.54,0.0,903.54
TXN_00396284,2023-08-08,2023-08-08 14:34:00,CUST_026737,Standard,PROD_0277,Home & Garden,East,Retail Store,1,272.72,0.0,272.72
TXN_00112633,2022-07-07,2022-07-07 11:51:00,CUST_021906,Standard,PROD_0336,Sports & Outdoors,North,Retail Store,2,476.15,0.0,952.3
TXN_00082737,2022-05-23,2022-05-23 16:28:00,CUST_046727,Standard,PROD_0161,Clothing,East,Phone Orders,1,307.17,0.0,307.17
TXN_00404492,2023-08-21,2023-08-21 16:38:00,CUST_047348,Premium,PROD_0145,Clothing,East,Online,1,140.81,0.0,140.81
TXN_00129660,2022-08-04,2022-08-04 19:23:00,CUST_000235,Budget,PROD_0324,Sports & Outdoors,North,Phone Orders,1,607.47,0.0,607.47
TXN_00612416,2024-05-26,2024-05-26 20:53:00,CUST_014429,Standard,PROD_0224,Home & Garden,North,Phone Orders,3,311.17,0.0,933.51
TXN_00158417,2022-09-15,2022-09-15 20:11:00,CUST_037229,Budget,PROD_0416,Books & Media,East,Online,1,83.86,0.0,83.86
TXN_00160537,2022-09-18,2022-09-18 19:05:00,CUST_040008,Standard,PROD_0255,Home & Garden,West,Retail Store,2,362.8,0.0,725.6
TXN_00790304,2024-12-28,2024-12-28 15:15:00,CUST_033730,Standard,PROD_0221,Home & Garden,East,Retail Store,3,420.63,0.0,1261.89
TXN_00062947,2022-04-26,2022-04-26 06:00:00,CUST_019130,Budget,PROD_0403,Books & Media,North,Mobile App,1,56.4,17.2,56.4
TXN_00578839,2024-04-08,2024-04-08 17:36:00,CUST_020469,Budget,PROD_0313,Sports & Outdoors,EAST,Retail Store,1,816.66,0.0,816.66
TXN_00461805,2023-11-03,2023-11-03 10:41:00,CUST_036794,Standard,PROD_0070,Electronics,North,Online,1,1337.01,0.0,1337.01
TXN_00378000,2023-07-10,2023-07-10 09:02:00,CUST_007934,Standard,PROD_0414,Books & Media,West,Mobile App,2,76.04,13.6,152.08
TXN_00603441,2024-05-14,2024-05-14 15:29:00,CUST_032512,Premium,PROD_0153,Clothing,South,Phone Orders,1,198.12,0.0,198.12
TXN_00075571,2022-05-13,2022-05-13 11:41:00,CUST_035602,Standard,PROD_0366,Sports & Outdoors,South,Mobile App,1,571.61,0.0,571.61
TXN_00714617,2024-10-22,2024-10-22 22:50:00,CUST_027404,Standard,PROD_0198,Clothing,North,Online,1,21.1,0.0,21.1
TXN_00215146,2022-11-18,2022-11-18 07:10:00,CUST_018126,Standard,PROD_0311,Sports & Outdoors,South,Mobile App,1,381.52,0.0,381.52
TXN_00733417,2024-11-09,2024-11-09 22:13:00,CUST_003797,Premium,PROD_0452,Books & Media,South,Retail Store,1,59.97,0.0,59.97
TXN_00601962,2024-05-11,2024-05-11 14:04:00,CUST_002095,Standard,PROD_0122,Clothing,South,Retail Store,1,308.11,0.0,308.11
TXN_00719618,2024-10-28,2024-10-28 14:55:00,CUST_049461,Budget,PROD_0263,Home & Garden,West,Mobile App,1,173.28,0.0,173.28
TXN_00485374,2023-11-23,2023-11-23 21:01:00,CUST_041862,Standard,PROD_0116,Clothing,South,Mobile App,1,144.6,0.0,144.6
TXN_00176342,2022-10-09,2022-10-09 22:31:00,CUST_010227,Premium,PROD_0363,Sports & Outdoors,East,Phone Orders,1,637.83,0.0,637.83
TXN_00050968,2022-04-08,2022-04-08 11:21:00,CUST_047704,Standard,PROD_0241,Home & Garden,East,Phone Orders,1,279.39,0.0,279.39
TXN_00172082,2022-10-03,2022-10-03 15:42:00,CUST_010344,Standard,PROD_0242,Home & Garden,East,Retail Store,1,72.65,0.0,72.65
TXN_00246085,2022-12-15,2022-12-15 15:26:00,CUST_028981,Budget,PROD_0073,Electronics,East,Retail Store,2,1492.37,21.1,2984.75
